SaleDate,ProductID,ProductCategory,SalesQuantity,SalesAmount,StoreLocation
2023-10-25,1703,Topicals,30,124.78069121866096,Denver
2023-10-26,1965,Vape,42,152.35490281446877,Colorado Springs
2023-10-27,1574,Flower,5,187.90592001950583,Denver
2023-10-28,1584,Flower,11,122.40387135418054,Fort Collins
2023-10-29,1160,Topicals,1,12.291878386256144,Colorado Springs
2023-10-30,1680,Topicals,34,16.51541887900305,Boulder
2023-10-31,1088,Vape,1,143.44430247935375,Denver
2023-11-01,1687,Vape,19,63.02617586874386,Fort Collins
2023-11-02,1780,Concentrates,2,120.08214819611025,Fort Collins
2023-11-03,1584,Edibles,21,48.4326644072271,Denver
2023-11-04,1756,Vape,20,61.347286261725685,Fort Collins
2023-11-05,1588,Topicals,23,105.88180063013431,Colorado Springs
2023-11-06,1158,Vape,21,195.3581980376556,Fort Collins
2023-11-07,1488,Flower,24,127.0913929497464,Denver
2023-11-08,1970,Edibles,4,187.8681398574744,Fort Collins
2023-11-09,1323,Concentrates,12,192.28217233352004,Denver
2023-11-10,1609,Flower,22,49.54089931989641,Denver
2023-11-11,1380,Flower,20,69.12678446909945,Fort Collins
2023-11-12,1101,Edibles,18,156.29853343155378,Denver
2023-11-13,1493,Concentrates,1,174.68516043535533,Denver
2023-11-14,1643,Topicals,30,108.65308139601026,Boulder
2023-11-15,1613,Concentrates,33,198.71295278330433,Colorado Springs
2023-11-16,1018,Vape,24,12.198717763501351,Denver
2023-11-17,1453,Flower,14,66.92260456119098,Colorado Springs
2023-11-18,1481,Vape,36,128.40073321147017,Boulder
2023-11-19,1593,Topicals,5,99.16508307812174,Boulder
2023-11-20,1396,Vape,11,32.15456362147214,Boulder
2023-11-21,1278,Concentrates,24,79.87954624130708,Boulder
2023-11-22,1850,Vape,31,14.83495722605742,Colorado Springs
2023-11-23,1364,Topicals,13,132.1217487543031,Fort Collins
2023-11-24,1330,Topicals,16,179.6210831693075,Fort Collins
2023-11-25,1640,Topicals,24,178.12608351885717,Colorado Springs
2023-11-26,1343,Concentrates,13,142.91345001545383,Denver
2023-11-27,1821,Topicals,24,98.49633714460623,Colorado Springs
2023-11-28,1454,Flower,26,107.28600755138305,Denver
2023-11-29,1600,Topicals,2,36.01457655917595,Denver
2023-11-30,1724,Vape,16,74.79324769264858,Fort Collins
2023-12-01,1654,Vape,38,45.66833434467199,Boulder
2023-12-02,1064,Vape,46,166.02803863649137,Fort Collins
2023-12-03,1075,Concentrates,1,183.80324125421237,Fort Collins
2023-12-04,1710,Vape,49,112.01541966982224,Colorado Springs
2023-12-05,1142,Concentrates,11,148.27516769745938,Colorado Springs
2023-12-06,1916,Concentrates,35,33.07830647235422,Denver
2023-12-07,1914,Topicals,43,125.62158222267529,Colorado Springs
2023-12-08,1827,Flower,29,143.53029406179073,Denver
2023-12-09,1604,Topicals,37,96.02594460716615,Denver
2023-12-10,1472,Topicals,17,56.22188604943274,Boulder
2023-12-11,1416,Concentrates,39,176.70115890286436,Boulder
2023-12-12,1304,Concentrates,42,151.15265679120725,Fort Collins
2023-12-13,1735,Vape,28,180.97288355134705,Boulder
2023-12-14,1496,Vape,29,165.49650302458645,Denver
2023-12-15,1290,Topicals,43,198.1711416199839,Colorado Springs
2023-12-16,1939,Edibles,3,46.5128193107453,Boulder
2023-12-17,1101,Edibles,10,26.482075882755076,Boulder
2023-12-18,1985,Vape,42,74.03053035407912,Boulder
2023-12-19,1266,Edibles,14,34.51079325441919,Boulder
2023-12-20,1866,Vape,12,109.39472145218262,Denver
2023-12-21,1967,Concentrates,47,130.27549202747107,Denver
2023-12-22,1621,Topicals,42,119.8748368829467,Fort Collins
2023-12-23,1973,Flower,30,59.25562572415132,Colorado Springs
2023-12-24,1841,Topicals,32,182.6765658840714,Fort Collins
2023-12-25,1961,Vape,32,14.022749109721905,Fort Collins
2023-12-26,1941,Vape,42,76.12253721506366,Boulder
2023-12-27,1776,Topicals,32,146.60857032563158,Colorado Springs
2023-12-28,1002,Vape,26,155.7164960063403,Boulder
2023-12-29,1084,Edibles,1,89.06252344205339,Denver
2023-12-30,1793,Edibles,42,13.212864518709747,Fort Collins
2023-12-31,1327,Vape,2,127.4282990335101,Colorado Springs
2023-01-01,1815,Vape,17,21.987989424810984,Denver
2023-01-02,1449,Edibles,30,30.492597469167755,Fort Collins
2023-01-03,1453,Vape,39,133.54763673277608,Colorado Springs
2023-01-04,1923,Vape,7,69.37278196714242,Fort Collins
2023-01-05,1628,Topicals,27,76.12572901456805,Colorado Springs
2023-01-06,1220,Flower,9,102.49334462681625,Fort Collins
2023-01-07,1153,Edibles,22,195.92989502328103,Boulder
2023-01-08,1664,Topicals,34,193.434021940355,Fort Collins
2023-01-09,1011,Flower,46,89.08958987841427,Fort Collins
2023-01-10,1132,Vape,49,60.44485127147362,Colorado Springs
2023-01-11,1993,Vape,1,67.49250900618199,Colorado Springs
2023-01-12,1303,Topicals,9,61.068446650704786,Boulder
2023-01-13,1292,Vape,20,111.12670335693834,Colorado Springs
2023-01-14,1974,Concentrates,19,125.30336348217642,Fort Collins
2023-01-15,1299,Topicals,36,102.86808376363655,Colorado Springs
2023-01-16,1739,Flower,40,87.51892882714894,Colorado Springs
2023-01-17,1782,Topicals,45,50.14415713828818,Colorado Springs
2023-01-18,1042,Edibles,4,101.67606236260154,Boulder
2023-01-19,1943,Topicals,9,74.80951562246703,Boulder
2023-01-20,1342,Vape,41,112.90313793168515,Denver
2023-01-21,1325,Vape,22,138.28598894720855,Boulder
2023-01-22,1813,Concentrates,18,130.329313142956,Boulder
2023-01-23,1497,Concentrates,12,97.87313997706273,Boulder
2023-01-24,1363,Concentrates,42,115.64996061319258,Fort Collins
2023-01-25,1890,Flower,43,64.12266488254434,Denver
2023-01-26,1426,Concentrates,39,14.60564921425404,Fort Collins
2023-01-27,1020,Flower,9,128.75369629193978,Boulder
2023-01-28,1406,Concentrates,6,57.98802623616052,Boulder
2023-01-29,1618,Flower,19,137.10120491297215,Denver
2023-01-30,1335,Topicals,48,151.93161492342227,Denver
2023-01-31,1814,Topicals,47,184.0262717597184,Colorado Springs
2023-02-01,1116,Vape,7,192.04333114112646,Boulder
2023-02-02,1123,Flower,16,11.999948798843274,Boulder
2023-02-03,1398,Edibles,5,198.1710997773811,Fort Collins
2023-02-04,1792,Vape,16,139.77348051389058,Colorado Springs
2023-02-05,1803,Topicals,1,132.26959047109597,Boulder
2023-02-06,1714,Flower,37,12.890488087117529,Fort Collins
2023-02-07,1050,Concentrates,39,173.63434825848012,Denver
2023-02-08,1782,Edibles,19,37.64337497708701,Fort Collins
2023-02-09,1323,Topicals,37,169.0927292472778,Boulder
2023-02-10,1788,Vape,17,12.956883789156041,Fort Collins
2023-02-11,1140,Flower,26,132.73320987484064,Fort Collins
2023-02-12,1469,Edibles,22,92.61229141626728,Colorado Springs
2023-02-13,1786,Flower,8,48.14567852127367,Colorado Springs
2023-02-14,1801,Concentrates,33,30.436664436382483,Denver
2023-02-15,1333,Vape,2,93.62426234380203,Colorado Springs
2023-02-16,1892,Flower,30,33.428103011070704,Fort Collins
2023-02-17,1963,Topicals,47,102.42485622129902,Colorado Springs
2023-02-18,1372,Vape,20,128.79124114404192,Boulder
2023-02-19,1563,Topicals,18,167.20299678539806,Fort Collins
2023-02-20,1493,Flower,43,138.94339306474467,Fort Collins
2023-02-21,1538,Vape,10,22.387955674168587,Fort Collins
2023-02-22,1668,Topicals,24,68.41218118408906,Boulder
2023-02-23,1750,Concentrates,4,64.71593550717508,Fort Collins
2023-02-24,1155,Concentrates,37,183.85616045950601,Colorado Springs
2023-02-25,1290,Flower,4,174.87858843462507,Boulder
2023-02-26,1647,Vape,13,80.32810448657922,Fort Collins
2023-02-27,1143,Edibles,25,23.51949861769041,Colorado Springs
2023-02-28,1105,Vape,13,179.88039038289935,Colorado Springs
2023-03-01,1419,Concentrates,18,178.75609106319558,Denver
2023-03-02,1669,Topicals,24,172.40176508583775,Colorado Springs
2023-03-03,1657,Edibles,2,170.5655111697453,Colorado Springs
2023-03-04,1001,Flower,48,101.2482602063694,Denver
2023-03-05,1944,Edibles,33,43.71201392742366,Denver
2023-03-06,1588,Flower,19,100.72272958786127,Boulder
2023-03-07,1643,Edibles,9,103.97357642719832,Colorado Springs
2023-03-08,1089,Flower,28,103.08703311652353,Boulder
2023-03-09,1344,Flower,35,112.36679136187206,Boulder
2023-03-10,1349,Edibles,39,58.954834368319474,Fort Collins
2023-03-11,1458,Edibles,10,79.58582441538685,Boulder
2023-03-12,1262,Flower,1,92.49545247305922,Boulder
2023-03-13,1350,Concentrates,42,34.91302980813497,Boulder
2023-03-14,1107,Edibles,21,96.5191855666851,Boulder
2023-03-15,1585,Vape,9,163.98922724322267,Denver
2023-03-16,1038,Topicals,47,167.3313131192465,Colorado Springs
2023-03-17,1908,Flower,15,88.19711666119576,Fort Collins
2023-03-18,1158,Flower,35,108.57357929602716,Denver
2023-03-19,1582,Topicals,5,16.39356310566076,Fort Collins
2023-03-20,1958,Concentrates,41,138.1421857290334,Fort Collins
2023-03-21,1311,Topicals,22,86.87511775990399,Denver
2023-03-22,1240,Edibles,41,94.6407597858357,Boulder
2023-03-23,1937,Topicals,23,175.9978181641553,Denver
2023-03-24,1444,Flower,7,97.74854256651558,Fort Collins
2023-03-25,1297,Topicals,23,14.026526783292024,Fort Collins
2023-03-26,1951,Vape,44,53.22326926512185,Boulder
2023-03-27,1035,Edibles,25,100.3679167185692,Denver
2023-03-28,1083,Topicals,27,90.63529562222179,Colorado Springs
2023-03-29,1451,Flower,41,173.47032608329133,Fort Collins
2023-03-30,1885,Edibles,6,113.00612676817167,Denver
2023-03-31,1774,Flower,34,141.030790963873,Boulder
2023-04-01,1821,Concentrates,9,99.17142643825932,Boulder
2023-04-02,1384,Vape,49,93.53458947124133,Colorado Springs
2023-04-03,1171,Concentrates,33,94.79446701012674,Fort Collins
2023-04-04,1375,Vape,6,88.07509824182938,Colorado Springs
2023-04-05,1684,Topicals,37,112.33084331229864,Colorado Springs
2023-04-06,1361,Edibles,31,57.5842463331847,Colorado Springs
2023-04-07,1558,Topicals,34,179.30048682994595,Colorado Springs
2023-04-08,1890,Vape,41,73.28625413783585,Boulder
2023-04-09,1140,Vape,29,38.02952849369589,Fort Collins
2023-04-10,1886,Vape,14,28.344590933571574,Colorado Springs
2023-04-11,1917,Flower,36,12.550353872824246,Fort Collins
2023-04-12,1117,Edibles,36,90.34265492770368,Boulder
2023-04-13,1276,Topicals,15,45.64608782363069,Boulder
2023-04-14,1725,Topicals,8,14.113101491577105,Denver
2023-04-15,1219,Concentrates,26,108.80371379500951,Denver
2023-04-16,1904,Vape,36,139.19592424364467,Fort Collins
2023-04-17,1025,Vape,48,26.292699673109826,Denver
2023-04-18,1520,Vape,21,97.57494685473533,Colorado Springs
2023-04-19,1782,Topicals,28,151.28944893414186,Fort Collins
2023-04-20,1009,Concentrates,4,197.30329599160078,Boulder
2023-04-21,1983,Flower,16,136.76616548208656,Boulder
2023-04-22,1377,Edibles,22,56.51951465380891,Colorado Springs
2023-04-23,1632,Flower,12,146.1451915580099,Denver
2023-04-24,1636,Topicals,16,123.6065910957677,Fort Collins
2023-04-25,1681,Vape,40,50.241864830494066,Fort Collins
2023-04-26,1583,Edibles,38,171.7110569110354,Colorado Springs
2023-04-27,1151,Topicals,42,91.20684117324416,Denver
2023-04-28,1719,Topicals,37,192.77575439948393,Fort Collins
2023-04-29,1048,Topicals,29,147.3511914150778,Colorado Springs
2023-04-30,1153,Edibles,18,132.46699938004622,Fort Collins
2023-05-01,1858,Edibles,10,148.38703912054675,Boulder
2023-05-02,1292,Concentrates,42,100.83843357546209,Fort Collins
2023-05-03,1579,Concentrates,39,105.99303078231806,Fort Collins
2023-05-04,1049,Flower,18,171.72940323450135,Fort Collins
2023-05-05,1663,Edibles,1,139.37642196226554,Denver
2023-05-06,1530,Edibles,39,180.47623178641194,Denver
2023-05-07,1611,Edibles,21,179.25708317911102,Colorado Springs
2023-05-08,1059,Concentrates,1,195.53310646840734,Denver
2023-05-09,1166,Topicals,15,143.04078518061348,Fort Collins
2023-05-10,1201,Vape,4,105.43732635573099,Fort Collins
2023-05-11,1856,Concentrates,20,41.59922303972565,Denver
2023-05-12,1145,Edibles,10,144.02230633300928,Denver
2023-05-13,1914,Concentrates,23,65.39976618438683,Fort Collins
2023-05-14,1675,Flower,41,63.76003792709293,Fort Collins
2023-05-15,1969,Edibles,34,55.27467752513294,Boulder
2023-05-16,1992,Flower,46,176.27319089677553,Colorado Springs
2023-05-17,1438,Edibles,48,174.91324486961005,Denver
2023-05-18,1241,Concentrates,33,129.88438452531105,Colorado Springs
2023-05-19,1580,Topicals,34,99.86638646043981,Fort Collins
2023-05-20,1686,Vape,39,137.70174741877182,Colorado Springs
2023-05-21,1560,Flower,10,125.37359555669424,Denver
2023-05-22,1482,Concentrates,20,88.9895071814436,Denver
2023-05-23,1107,Topicals,1,82.12986482227052,Colorado Springs
2023-05-24,1225,Concentrates,13,82.73091854761654,Denver
2023-05-25,1672,Flower,1,121.93534659964726,Boulder
2023-05-26,1630,Vape,5,133.05717766295692,Fort Collins
2023-05-27,1660,Concentrates,16,95.83093316793398,Fort Collins
2023-05-28,1976,Edibles,15,194.05137554047818,Denver
2023-05-29,1661,Topicals,49,25.930686420851398,Fort Collins
2023-05-30,1431,Concentrates,28,75.93893493121763,Boulder
2023-05-31,1804,Topicals,31,89.62418979383378,Denver
2023-06-01,1654,Edibles,23,13.215055258339191,Boulder
2023-06-02,1418,Vape,48,79.34186565696278,Boulder
2023-06-03,1987,Vape,45,62.004884262840086,Fort Collins
2023-06-04,1454,Edibles,43,106.14689134322134,Fort Collins
2023-06-05,1159,Topicals,17,73.91800396482115,Colorado Springs
2023-06-06,1522,Concentrates,49,147.97460563982764,Boulder
2023-06-07,1649,Edibles,34,106.88717412745322,Fort Collins
2023-06-08,1968,Flower,13,34.654824364290235,Boulder
2023-06-09,1589,Topicals,14,152.51165158742597,Colorado Springs
2023-06-10,1076,Vape,11,28.853490255708554,Boulder
2023-06-11,1508,Edibles,28,169.4193419350779,Denver
2023-06-12,1440,Vape,42,186.9702168763817,Colorado Springs
2023-06-13,1253,Topicals,32,71.26460513512225,Colorado Springs
2023-06-14,1920,Vape,35,185.96710031995687,Boulder
2023-06-15,1769,Edibles,31,160.6715502332823,Boulder
2023-06-16,1319,Topicals,17,185.2627660907163,Fort Collins
2023-06-17,1802,Flower,47,136.59132601496106,Denver
2023-06-18,1262,Edibles,9,54.77236749007015,Colorado Springs
2023-06-19,1596,Concentrates,10,179.9594150130848,Colorado Springs
2023-06-20,1657,Edibles,8,45.01036447244131,Colorado Springs
2023-06-21,1834,Topicals,21,50.48150469333175,Fort Collins
2023-06-22,1553,Edibles,13,61.501968126669105,Denver
2023-06-23,1373,Flower,5,67.80679918245109,Colorado Springs
2023-06-24,1636,Flower,6,107.75113200489581,Colorado Springs
2023-06-25,1166,Concentrates,30,145.55689848246837,Fort Collins
2023-06-26,1936,Vape,31,185.9795531361299,Boulder
2023-06-27,1752,Topicals,17,26.803141593745465,Colorado Springs
2023-06-28,1458,Topicals,11,191.3301788233648,Denver
2023-06-29,1998,Vape,20,185.05136374839455,Denver
2023-06-30,1279,Flower,48,20.259865514397397,Denver
2023-07-01,1699,Flower,9,78.46101616139691,Denver
2023-07-02,1301,Edibles,2,164.49724415687393,Fort Collins
2023-07-03,1530,Concentrates,37,126.19954364108621,Colorado Springs
2023-07-04,1579,Concentrates,1,158.02784924253638,Fort Collins
2023-07-05,1217,Concentrates,4,146.61633437007862,Denver
2023-07-06,1101,Edibles,36,104.38632149416108,Denver
2023-07-07,1553,Concentrates,25,17.83142873082291,Denver
2023-07-08,1287,Vape,3,121.01095839225519,Fort Collins
2023-07-09,1166,Edibles,9,19.227664081266234,Denver
2023-07-10,1620,Vape,22,124.70807633167486,Colorado Springs
2023-07-11,1035,Edibles,23,162.07806387379887,Denver
2023-07-12,1743,Concentrates,12,121.14843225336453,Colorado Springs
2023-07-13,1740,Vape,10,199.43414286672245,Colorado Springs
2023-07-14,1352,Vape,34,96.61463503428229,Denver
2023-07-15,1675,Vape,43,152.2772180847576,Fort Collins
2023-07-16,1898,Edibles,10,136.77052543096244,Boulder
2023-07-17,1072,Topicals,30,198.3720213960367,Boulder
2023-07-18,1647,Concentrates,22,145.51161096464998,Colorado Springs
2023-07-19,1352,Vape,6,41.16583897728398,Fort Collins
2023-07-20,1890,Topicals,2,191.54836421927575,Boulder
2023-07-21,1069,Concentrates,30,136.87767302469464,Denver
2023-07-22,1424,Concentrates,2,21.27426385321408,Denver
2023-07-23,1998,Vape,32,134.93797809907636,Colorado Springs
2023-07-24,1707,Vape,42,177.79268726820726,Fort Collins
2023-07-25,1780,Edibles,16,119.63795377810476,Fort Collins
2023-07-26,1560,Topicals,12,77.26373122608213,Boulder
2023-07-27,1827,Topicals,1,165.97283047341705,Boulder
2023-07-28,1641,Vape,8,158.6772815591076,Denver
2023-07-29,1955,Concentrates,48,113.39460930394715,Colorado Springs
2023-07-30,1516,Vape,13,39.328736280221065,Fort Collins
2023-07-31,1427,Concentrates,15,57.68743224940446,Boulder
2023-08-01,1538,Concentrates,44,150.3119547153601,Boulder
2023-08-02,1159,Vape,8,163.15561142503623,Colorado Springs
2023-08-03,1148,Flower,10,63.06040282778806,Colorado Springs
2023-08-04,1775,Topicals,46,79.91716466548947,Denver
2023-08-05,1229,Concentrates,5,24.750058197461076,Colorado Springs
2023-08-06,1711,Concentrates,19,145.55777018963497,Denver
2023-08-07,1561,Flower,47,10.679733474005955,Denver
2023-08-08,1066,Edibles,38,18.84288903162293,Colorado Springs
2023-08-09,1811,Flower,11,10.825372878977083,Colorado Springs
2023-08-10,1380,Flower,43,132.61072083414717,Colorado Springs
2023-08-11,1057,Concentrates,20,89.30355426310385,Colorado Springs
2023-08-12,1258,Topicals,20,66.53388465523275,Colorado Springs
2023-08-13,1341,Flower,21,183.41319196785096,Denver
2023-08-14,1837,Edibles,18,46.63253098855527,Boulder
2023-08-15,1129,Vape,10,83.9799219724661,Fort Collins
2023-08-16,1726,Flower,34,188.6592421762728,Fort Collins
2023-08-17,1171,Flower,26,91.15024693903806,Denver
2023-08-18,1769,Edibles,30,115.39180027294098,Denver
2023-08-19,1613,Topicals,9,25.26400464820264,Boulder
2023-08-20,1208,Flower,46,160.13161350975784,Colorado Springs
2023-08-21,1802,Flower,31,90.32416764676525,Denver
2023-08-22,1353,Topicals,42,162.09787367371183,Fort Collins
2023-08-23,1470,Edibles,4,58.22155208563851,Colorado Springs
2023-08-24,1797,Flower,6,90.27096260666791,Denver
2023-08-25,1115,Topicals,14,159.44429790935197,Colorado Springs
2023-08-26,1263,Flower,4,195.03677573829154,Fort Collins
2023-08-27,1661,Vape,26,21.328849633581086,Colorado Springs
2023-08-28,1811,Concentrates,47,164.36667370959182,Denver
2023-08-29,1441,Vape,48,67.13092284915095,Denver
2023-08-30,1547,Flower,39,114.64122336930372,Fort Collins
2023-08-31,1452,Edibles,17,65.1175303406421,Boulder
2023-09-01,1844,Concentrates,19,126.55463978791813,Boulder
2023-09-02,1476,Vape,49,77.22253782235535,Colorado Springs
2023-09-03,1286,Topicals,6,73.38682928575949,Denver
2023-09-04,1302,Edibles,29,17.20827945782775,Denver
2023-09-05,1310,Vape,11,37.92247712172419,Fort Collins
2023-09-06,1207,Topicals,16,184.24485778444097,Fort Collins
2023-09-07,1617,Flower,30,199.6727114859168,Denver
2023-09-08,1445,Topicals,25,158.2989094152252,Fort Collins
2023-09-09,1669,Vape,40,64.4943987069625,Boulder
2023-09-10,1632,Vape,11,86.46457630428259,Boulder
2023-09-11,1054,Flower,7,150.50565643215572,Colorado Springs
2023-09-12,1911,Topicals,26,194.01757580780765,Fort Collins
2023-09-13,1011,Topicals,22,96.53952243857985,Colorado Springs
2023-09-14,1656,Flower,25,167.60925890479118,Fort Collins
2023-09-15,1399,Topicals,19,195.2630952937562,Fort Collins
2023-09-16,1907,Flower,31,175.95990250064082,Boulder
2023-09-17,1647,Edibles,26,53.158451886552115,Denver
2023-09-18,1979,Vape,42,11.526054136368359,Fort Collins
2023-09-19,1514,Edibles,41,103.49552402379886,Fort Collins
2023-09-20,1655,Concentrates,36,110.95855802210069,Fort Collins
2023-09-21,1541,Concentrates,23,48.237569264722225,Denver
2023-09-22,1236,Concentrates,47,64.08813446989535,Colorado Springs
2023-09-23,1278,Flower,13,155.3791005612239,Colorado Springs
2023-09-24,1347,Topicals,25,99.36597915549541,Fort Collins
2023-09-25,1626,Edibles,2,70.29727588404876,Fort Collins
2023-09-26,1103,Edibles,2,128.29894519876467,Colorado Springs
2023-09-27,1629,Edibles,16,134.0243536354638,Colorado Springs
2023-09-28,1516,Edibles,9,156.18519759975243,Boulder
2023-09-29,1979,Concentrates,28,39.77476619495464,Fort Collins
2023-09-30,1871,Edibles,13,150.88827794212816,Colorado Springs
2023-10-01,1247,Topicals,35,123.89139450097952,Boulder
2023-10-02,1363,Concentrates,41,20.938654407531452,Denver
2023-10-03,1320,Edibles,13,157.71466936814812,Fort Collins
2023-10-04,1632,Flower,31,82.78525345330516,Colorado Springs
2023-10-05,1285,Vape,21,72.77237752263113,Fort Collins
2023-10-06,1148,Vape,32,95.13427880051053,Boulder
2023-10-07,1083,Vape,34,75.77326468816452,Colorado Springs
2023-10-08,1965,Concentrates,8,74.27426251988273,Denver
2023-10-09,1405,Edibles,41,163.53475686311884,Denver
2023-10-10,1977,Concentrates,48,33.655998329481534,Boulder
2023-10-11,1455,Topicals,2,194.41401289291713,Denver
2023-10-12,1742,Flower,38,115.43701243112523,Denver
2023-10-13,1799,Flower,32,44.75555970004945,Denver
2023-10-14,1160,Vape,40,34.930941757020435,Denver
2023-10-15,1783,Vape,28,122.38681110564669,Denver
2023-10-16,1459,Vape,37,130.26989433091632,Denver
2023-10-17,1549,Edibles,41,20.074896495664046,Denver
2023-10-18,1499,Topicals,1,56.1703636844693,Colorado Springs
2023-10-19,1737,Topicals,41,161.1377650320788,Denver
2023-10-20,1508,Topicals,10,19.428679271269843,Colorado Springs
2023-10-21,1653,Topicals,4,172.46684614214686,Fort Collins
2023-10-22,1803,Vape,35,135.05087054000336,Boulder
2023-10-23,1480,Flower,10,92.54041927900892,Denver
2023-10-24,1662,Vape,47,75.82224130447402,Boulder
2023-10-25,1113,Topicals,11,13.657303131289853,Denver
2023-10-26,1748,Vape,14,166.79083969285017,Colorado Springs
2023-10-27,1577,Topicals,38,37.11715225402224,Denver
2023-10-28,1360,Concentrates,12,68.81297845379675,Fort Collins
2023-10-29,1340,Flower,45,118.13032626893273,Boulder
2023-10-30,1769,Concentrates,17,56.738594013538304,Boulder
2023-10-31,1986,Edibles,16,104.45668811291826,Fort Collins
2023-11-01,1760,Vape,35,163.77513746035345,Colorado Springs
2023-11-02,1968,Edibles,2,99.40220761015222,Colorado Springs
2023-11-03,1448,Vape,11,190.30569538272323,Fort Collins
2023-11-04,1842,Concentrates,41,171.0251178715049,Boulder
2023-11-05,1834,Topicals,3,73.2774547190449,Denver
2023-11-06,1179,Topicals,29,85.99280367094818,Colorado Springs
2023-11-07,1701,Vape,18,90.43207813428016,Denver
2023-11-08,1406,Topicals,20,128.9740960556578,Boulder
2023-11-09,1665,Concentrates,47,64.49118854582255,Denver
2023-11-10,1195,Topicals,14,194.15733637627665,Fort Collins
2023-11-11,1465,Concentrates,34,125.65000191466517,Colorado Springs
2023-11-12,1310,Edibles,49,85.88631516081537,Colorado Springs
2023-11-13,1261,Concentrates,31,132.5518649433978,Fort Collins
2023-11-14,1418,Flower,40,85.12695200064445,Fort Collins
2023-11-15,1405,Flower,42,165.3811793860896,Colorado Springs
2023-11-16,1938,Flower,18,117.88978250482704,Colorado Springs
2023-11-17,1142,Vape,30,17.974395647152733,Colorado Springs
2023-11-18,1341,Vape,25,43.58380481045754,Boulder
2023-11-19,1315,Vape,19,174.34885487561158,Boulder
2023-11-20,1100,Concentrates,8,116.95096700779008,Boulder
2023-11-21,1243,Vape,28,190.56526053764196,Denver
2023-11-22,1489,Edibles,8,23.76023944353011,Boulder
2023-11-23,1011,Flower,31,66.09951971633504,Colorado Springs
2023-11-24,1238,Concentrates,3,46.7732409155188,Boulder
2023-11-25,1560,Flower,3,115.22965552345988,Colorado Springs
2023-11-26,1041,Vape,44,82.73063790518277,Fort Collins
2023-11-27,1677,Concentrates,22,39.881971474514714,Denver
2023-11-28,1593,Topicals,17,132.12286365231392,Denver
2023-11-29,1428,Edibles,36,111.89668950146543,Fort Collins
2023-11-30,1802,Vape,17,62.199887746297186,Colorado Springs
2023-12-01,1157,Vape,14,101.15655797865178,Denver
2023-12-02,1215,Edibles,9,151.690279857826,Boulder
2023-12-03,1669,Edibles,30,49.00161816462512,Colorado Springs
2023-12-04,1461,Topicals,21,65.65209187332853,Denver
2023-12-05,1133,Vape,12,75.76108754788187,Fort Collins
2023-12-06,1066,Vape,37,151.878023068196,Colorado Springs
2023-12-07,1847,Flower,32,170.91529391467233,Denver
2023-12-08,1006,Concentrates,11,81.51381432390606,Fort Collins
2023-12-09,1947,Concentrates,20,66.35796374844446,Colorado Springs
2023-12-10,1525,Flower,35,178.99488408681867,Boulder
2023-12-11,1072,Concentrates,47,199.87933711660895,Colorado Springs
2023-12-12,1398,Edibles,46,137.36719153574182,Boulder
2023-12-13,1404,Concentrates,11,198.09631684794434,Colorado Springs
2023-12-14,1674,Concentrates,8,135.3935927823629,Fort Collins
2023-12-15,1577,Flower,4,149.35745168148674,Boulder
2023-12-16,1858,Topicals,27,83.84464029326759,Boulder
2023-12-17,1129,Concentrates,44,92.26383392982017,Colorado Springs
2023-12-18,1930,Concentrates,40,37.38577615798508,Denver
2023-12-19,1465,Topicals,38,166.3225028053734,Boulder
2023-12-20,1205,Flower,47,186.90121586856802,Colorado Springs
2023-12-21,1787,Topicals,30,128.4532454018813,Fort Collins
2023-12-22,1977,Flower,44,75.2929886046257,Colorado Springs
2023-12-23,1767,Edibles,48,39.263101821129595,Colorado Springs
2023-12-24,1265,Flower,48,60.37968364400984,Boulder
2023-12-25,1536,Edibles,27,58.52797996185023,Denver
2023-12-26,1961,Edibles,21,126.57029799107889,Fort Collins
2023-12-27,1792,Flower,20,189.55711841908484,Boulder
2023-12-28,1252,Vape,4,19.17165852201648,Boulder
2023-12-29,1821,Flower,11,10.19423692294512,Boulder
2023-12-30,1288,Concentrates,13,124.03456941972186,Fort Collins
2023-12-31,1163,Concentrates,9,63.9714877951459,Denver
2023-01-01,1094,Vape,4,177.30418504440183,Fort Collins
2023-01-02,1781,Edibles,12,72.17755850210523,Fort Collins
2023-01-03,1832,Vape,9,65.05014410048898,Denver
2023-01-04,1109,Concentrates,13,61.20701803147648,Fort Collins
2023-01-05,1335,Vape,48,37.52203718096638,Colorado Springs
2023-01-06,1821,Flower,26,120.49079011265101,Fort Collins
2023-01-07,1237,Vape,38,41.9605844434999,Boulder
2023-01-08,1380,Edibles,42,90.67992036015526,Fort Collins
2023-01-09,1435,Flower,13,97.58468992857328,Boulder
2023-01-10,1898,Topicals,39,13.893488906815147,Fort Collins
2023-01-11,1482,Concentrates,28,13.193383166017075,Boulder
2023-01-12,1936,Concentrates,19,108.84041086379756,Boulder
2023-01-13,1901,Vape,24,142.24659912353513,Boulder
2023-01-14,1024,Flower,19,189.0070716332769,Denver
2023-01-15,1652,Topicals,49,44.03266398982147,Fort Collins
2023-01-16,1116,Flower,13,29.619173792855687,Fort Collins
2023-01-17,1481,Concentrates,13,19.896702316158677,Colorado Springs
2023-01-18,1391,Flower,28,92.84790075346055,Colorado Springs
2023-01-19,1916,Topicals,2,128.3979997938318,Colorado Springs
